timestamp,date,Зарница,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,"Осадки за 12 часов, мм",Туман начался (усилился). Небо видно,"Высота снежного покрова, см",Ливневый дождь,"Осадки за 24 часа, мм",Ливневой дождь слабый,"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Ливневой дождь умеренный или сильный,"Гроза, но без осадков","Температура воздуха, °C","Гроза, дождь слабый","Относительная влажность, %","Минимальная температура, °C","Пыль, песок или брызги, поднятые ветром",Количество облаков не изменилось,Направление ветра,Балл общей облачности,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с"
1598529600,"Четверг, 27 августа
12:00 (UTC)",,,,,0,,,,,,50,705,,,20.6,,41.6,,,,,5,,21.9,0.0
1598540400,"Четверг, 27 августа
15:00 (UTC)",,,,,,,,,,,10,705,,,12.4,,77.6,,,,,5,,,0.0
1598551200,"Четверг, 27 августа
18:00 (UTC)",,,,,,,,,,,10,705,,,11.2,,80.1,,,,северо-восточный,4,,,1.0
1598562000,"Четверг, 27 августа
21:00 (UTC)",,,,,,,,,,,10,705,,,9.6,,89.1,,,,,2,,,0.0
1598572800,"Пятница, 28 августа
00:00 (UTC)",,,,,0,,,,0,,50,706,,,9.6,,92.2,8.4,,,северо-восточный,9,,,1.0
1598583600,"Пятница, 28 августа
03:00 (UTC)",,,,,,,,,,,50,705,,,14.2,,69.5,,,,,9,,,0.0
1598594400,"Пятница, 28 августа
06:00 (UTC)",,,,,,,,,,,50,705,,,19.7,,49.7,,,,,9,,,0.0
1598605200,"Пятница, 28 августа
09:00 (UTC)",,,,,,,,,,,50,704,,,20.4,,44.5,,,,юго-западный,9,,,1.0
1598616000,"Пятница, 28 августа
12:00 (UTC)",,,,,менее 0.1,,,,,,20,705,True,,15.0,,73.0,,,,западный,10,,21.5,3.0
1598626800,"Пятница, 28 августа
15:00 (UTC)",,,,,,,,,,,10,706,,,13.1,,89.4,,,True,южный,9,,,1.0
1598637600,"Пятница, 28 августа
18:00 (UTC)",,,,,,,,,,,10,706,,,12.9,,90.6,,,True,,7,,,0.0
1598648400,"Пятница, 28 августа
21:00 (UTC)",,,,,,,,,,True,10,706,,,12.2,,91.8,,,,северо-западный,10,,,2.0
1598659200,"Суббота, 29 августа
00:00 (UTC)",,,,,4,,,,4,True,50,706,,,12.3,,91.8,11.9,,,,10,,,0.0
1598670000,"Суббота, 29 августа
03:00 (UTC)",,,,,,,,,,True,20,706,,,13.5,,88.3,,,,северо-западный,10,,,1.0
1598680800,"Суббота, 29 августа
06:00 (UTC)",,,,,,,,,,True,20,706,,,15.7,,78.6,,,,западный,10,,,1.0
1598691600,"Суббота, 29 августа
09:00 (UTC)",,,,,,,,,,,50,706,,,17.8,,68.8,,,True,южный,9,,,1.0
1598702400,"Суббота, 29 августа
12:00 (UTC)",,,,,1,,,,,,50,706,,,16.9,,70.0,,,True,,9,,18.5,0.0
1598713200,"Суббота, 29 августа
15:00 (UTC)",,,,,,,,,,,10,707,,,12.6,,90.6,,,,,9,,,0.0
1598724000,"Суббота, 29 августа
18:00 (UTC)",,,,,,,,,,,10,708,,,12.8,,80.3,,,,юго-западный,6,,,1.0
1598734800,"Суббота, 29 августа
21:00 (UTC)",,,,,,,,,,,10,708,,,10.9,,91.1,,,,,7,,,0.0
1598745600,"Воскресенье, 30 августа
00:00 (UTC)",,,,,0,,,,1,,50,708,,,9.7,,92.2,9.4,,,,9,,,0.0
1598756400,"Воскресенье, 30 августа
03:00 (UTC)",,,,,,,,,,,50,708,,,17.5,,59.4,,,,северо-западный,7,,,1.0
1598767200,"Воскресенье, 30 августа
06:00 (UTC)",,,,,,,,,,,50,708,,,20.6,,39.4,,,,северный,7,,,2.0
1598778000,"Воскресенье, 30 августа
09:00 (UTC)",,,,,,,,,,,50,708,,,19.1,,53.0,,,,юго-восточный,9,,,2.0
1598788800,"Воскресенье, 30 августа
12:00 (UTC)",,,,,0,,,,,,50,708,,,19.1,,43.8,,,,,7,,22.1,0.0
1598799600,"Воскресенье, 30 августа
15:00 (UTC)",,,,,,,,,,,10,709,,,13.8,,83.2,,,,восточный,6,,,1.0
1598810400,"Воскресенье, 30 августа
18:00 (UTC)",,,,,,,,,,,10,709,,,10.1,,92.3,,,,,2,,,0.0
1598821200,"Воскресенье, 30 августа
21:00 (UTC)",,,,,,,,,,,10,710,,,8.3,,92.8,,,,,0,,,0.0
1598832000,"Понедельник, 31 августа
00:00 (UTC)",,,,,0,,,,,,50,710,,,7.4,,95.3,7.3,,,северный,2,,,1.0
1598842800,"Понедельник, 31 августа
03:00 (UTC)",,,,,,,,,,,10,711,,,15.4,,70.7,,,,юго-восточный,7,,,1.0
1598853600,"Понедельник, 31 августа
06:00 (UTC)",,,,,,,,,,,50,710,,,20.1,,48.5,,,,южный,5,,,1.0
1598864400,"Понедельник, 31 августа
09:00 (UTC)",,,,,,,,,,,50,709,,,22.5,,37.0,,,,западный,5,,,1.0
1598875200,"Понедельник, 31 августа
12:00 (UTC)",,,,,0,,,,,,50,709,,,20.9,,36.3,,,,,4,,23.3,0.0
1598886000,"Понедельник, 31 августа
15:00 (UTC)",,,,,,,,,,,10,709,,,14.2,,73.3,,,,северный,0,,,2.0
1598896800,"Понедельник, 31 августа
18:00 (UTC)",,,,,,,,,,,10,710,,,12.6,,76.6,,,,северо-восточный,4,,,1.0
1598907600,"Понедельник, 31 августа
21:00 (UTC)",,,,,,,,,,,10,710,,,9.2,,92.2,,,,,1,,,0.0
1598918400,"Вторник, 1 сентября
00:00 (UTC)",,,,,0,,,,0,,50,710,,,8.8,,91.5,7.8,,,северо-восточный,1,,,1.0
1598929200,"Вторник, 1 сентября
03:00 (UTC)",,,,,,,,,,,50,710,,,15.4,,63.4,,,,северо-восточный,2,,,1.0
1598940000,"Вторник, 1 сентября
06:00 (UTC)",,,,,,,,,,,50,708,,,22.1,,39.8,,,,восточный,1,,,1.0
1598950800,"Вторник, 1 сентября
09:00 (UTC)",,,,,,,,,,,50,706,,,24.8,,39.2,,,,северо-восточный,2,,,2.0
1598961600,"Вторник, 1 сентября
12:00 (UTC)",,,,,0,,,,,,50,705,,,23.8,,45.7,,,,,5,,25.5,0.0
1598972400,"Вторник, 1 сентября
15:00 (UTC)",,,,,,,,,,,10,705,,,14.8,,72.0,,,,восточный,5,,,1.0
1598983200,"Вторник, 1 сентября
18:00 (UTC)",,,,,,,,,,,10,705,,,13.2,,80.4,,,,северный,2,,,1.0
1598994000,"Вторник, 1 сентября
21:00 (UTC)",,,,,,,,,,,10,705,,,12.4,,84.7,,,,,7,,,0.0
1599004800,"Среда, 2 сентября
00:00 (UTC)",,,,,0,,,,0,,50,706,,,12.1,,89.3,11.7,,,,9,,,0.0
1599015600,"Среда, 2 сентября
03:00 (UTC)",,,,,,,,,,,50,706,,,14.0,,74.3,,,,восточный,10,,,1.0
1599026400,"Среда, 2 сентября
06:00 (UTC)",,,,,,,,,,,50,706,,,18.0,,63.6,,,,,9,,,0.0
1599037200,"Среда, 2 сентября
09:00 (UTC)",,,,,,,,,,,50,706,,,18.4,,62.4,,,,северный,10,,,2.0
1599048000,"Среда, 2 сентября
12:00 (UTC)",,,,,менее 0.1,,,,,True,50,706,,,16.5,,80.3,,,,,10,,18.7,0.0
1599058800,"Среда, 2 сентября
15:00 (UTC)",,,,,,,,,,,10,706,,,15.4,,82.8,,,,южный,9,,,1.0
1599069600,"Среда, 2 сентября
18:00 (UTC)",,,,,,,,,,,10,707,,,12.6,,90.6,,,,западный,6,,,1.0
1599080400,"Среда, 2 сентября
21:00 (UTC)",,,,,,,,,,,10,707,,,9.2,,97.3,,,,,2,,,0.0
1599091200,"Четверг, 3 сентября
00:00 (UTC)",,,,,0,,,,менее 0.1,,50,707,,,10.2,,97.4,9.8,,,восточный,2,,,1.0
1599102000,"Четверг, 3 сентября
03:00 (UTC)",,,,,,,,,,,50,707,,,16.6,,74.7,,,,восточный,2,,,1.0
1599112800,"Четверг, 3 сентября
06:00 (UTC)",,,,,,,,,,,50,705,,,23.6,,42.7,,,,южный,2,,,1.0
1599123600,"Четверг, 3 сентября
09:00 (UTC)",,,,,,,,,,,50,703,,,26.0,,35.3,,,,восточный,4,,,1.0
1599134400,"Четверг, 3 сентября
12:00 (UTC)",,,,,0,,,,,,50,702,,,23.9,,37.2,,,,,4,,26.5,0.0
1599145200,"Четверг, 3 сентября
15:00 (UTC)",,,,,,,,,,,10,702,,,17.4,,65.6,,,,северный,7,,,1.0
1599156000,"Четверг, 3 сентября
18:00 (UTC)",,,,,,,,,,,10,702,,,16.4,,63.7,,,,юго-западный,7,,,2.0
1599166800,"Четверг, 3 сентября
21:00 (UTC)",,,,,,,,,,,10,702,,,15.0,,70.1,,,,восточный,2,,,1.0
1599177600,"Пятница, 4 сентября
00:00 (UTC)",,,,,0,,,,0,,50,702,,,12.0,,85.2,11.7,,,восточный,7,,,2.0
1599188400,"Пятница, 4 сентября
03:00 (UTC)",,,,,,,,,,,50,701,,,17.6,,66.1,,,,,9,,,0.0
1599199200,"Пятница, 4 сентября
06:00 (UTC)",,,,,,,,,,,50,700,,,21.4,,49.5,,,,восточный,9,,,1.0
1599210000,"Пятница, 4 сентября
09:00 (UTC)",,,,,,,,,,True,50,700,,,19.9,,67.0,,,,юго-восточный,10,,,1.0
1599220800,"Пятница, 4 сентября
12:00 (UTC)",,,,,менее 0.1,,,,,,50,700,,,19.1,,63.8,,,True,юго-восточный,7,,21.5,1.0
1599231600,"Пятница, 4 сентября
15:00 (UTC)",,,,,,,,,,,10,700,,,14.8,,82.2,,,,северный,7,,,1.0
1599242400,"Пятница, 4 сентября
18:00 (UTC)",,,,,,,,,,,10,700,,,12.2,,91.8,,,,северо-восточный,2,,,1.0
1599253200,"Пятница, 4 сентября
21:00 (UTC)",,,,,,,,,,,10,700,,,10.8,,94.8,,,,северный,7,,,2.0
1599264000,"Суббота, 5 сентября
00:00 (UTC)",,,,,0,,,,менее 0.1,,50,701,,,12.0,,86.4,9.6,,,северо-западный,9,,,1.0
1599274800,"Суббота, 5 сентября
03:00 (UTC)",,,11.0,,,,,,,,50,703,,,14.0,,54.6,,,True,северный,9,,,4.0
1599285600,"Суббота, 5 сентября
06:00 (UTC)",,,10.0,,,,,,,,50,705,,,16.0,,41.1,,,True,северо-западный,7,,,4.0
1599296400,"Суббота, 5 сентября
09:00 (UTC)",,,10.0,,,,,,,,50,705,,,17.2,,38.1,,,,северо-восточный,4,,,3.0
1599307200,"Суббота, 5 сентября
12:00 (UTC)",,,,,менее 0.1,,,,,,50,706,,,15.9,,40.8,,,,северо-западный,2,,18.0,2.0
1599318000,"Суббота, 5 сентября
15:00 (UTC)",,,,,,,,,,,10,707,,,11.0,,76.3,,,,северо-восточный,7,,,1.0
1599328800,"Суббота, 5 сентября
18:00 (UTC)",,,,,,,,,,,10,708,,,9.2,,73.4,,,,северный,5,,,1.0
1599339600,"Суббота, 5 сентября
21:00 (UTC)",,,,,,,,,,,10,708,,,5.7,,89.4,,,,,9,,,0.0
1599350400,"Воскресенье, 6 сентября
00:00 (UTC)",,,,,0,,,,менее 0.1,,50,708,,,6.7,,85.3,5.4,,,северо-восточный,7,,,1.0
1599361200,"Воскресенье, 6 сентября
03:00 (UTC)",,,,,,,,,,,50,707,,,13.1,,53.2,,,,,7,,,0.0
1599372000,"Воскресенье, 6 сентября
06:00 (UTC)",,,,,,,,,,,50,705,,,17.6,,40.4,,,,восточный,4,,,1.0
1599382800,"Воскресенье, 6 сентября
09:00 (UTC)",,,,,,,,,,,10,704,,,19.4,,37.4,,,,северо-западный,5,,,2.0
1599393600,"Воскресенье, 6 сентября
12:00 (UTC)",,,,,0,,,,,,50,703,,,18.0,,37.3,,,,северный,7,,20.1,1.0
1599404400,"Воскресенье, 6 сентября
15:00 (UTC)",,,,,,,,,,,10,703,,,12.6,,72.1,,,,северо-восточный,6,,,1.0
1599415200,"Воскресенье, 6 сентября
18:00 (UTC)",,,,,,,,,,,10,703,,,10.6,,80.0,,,,северо-восточный,7,,,1.0
1599426000,"Воскресенье, 6 сентября
21:00 (UTC)",,,,,,,,,,,10,702,,,10.3,,79.4,,,,,9,,,0.0
1599436800,"Понедельник, 7 сентября
00:00 (UTC)",,,,,0,,,,0,,50,703,,,7.5,,88.4,6.9,,,,9,,,0.0
1599447600,"Понедельник, 7 сентября
03:00 (UTC)",,,,,,,,,,,50,704,,,12.0,,70.5,,,,северо-западный,10,,,2.0
1599458400,"Понедельник, 7 сентября
06:00 (UTC)",,,,,,,,,,True,50,705,,,14.6,,64.6,,,,,10,,,0.0
1599469200,"Понедельник, 7 сентября
09:00 (UTC)",,,,,,,,,,True,50,704,,,13.6,,76.2,,,,северный,10,,,1.0
1599480000,"Понедельник, 7 сентября
12:00 (UTC)",,,,,0.4,,,,,True,50,705,,,12.8,,89.4,,,,,10,,15.2,0.0
1599490800,"Понедельник, 7 сентября
15:00 (UTC)",,,,,,,,,,True,10,707,,,10.4,,89.8,,,,западный,10,,,1.0
1599501600,"Понедельник, 7 сентября
18:00 (UTC)",,,,,,,,,,,10,708,,,8.5,,92.8,,,True,юго-западный,7,,,1.0
1599512400,"Понедельник, 7 сентября
21:00 (UTC)",,,,,,,,,,,10,709,,,6.3,,95.3,,,,,10,,,0.0
1599523200,"Вторник, 8 сентября
00:00 (UTC)",,,,,3,,,,4,,50,710,,,5.3,,95.2,4.8,,,,4,,,0.0
1599534000,"Вторник, 8 сентября
03:00 (UTC)",,,,,,,,,,,50,710,,,12.0,,75.0,,,,восточный,7,,,1.0
1599544800,"Вторник, 8 сентября
06:00 (UTC)",,,,,,,,,,,50,709,,,15.5,,52.0,,,,северный,4,,,1.0
1599555600,"Вторник, 8 сентября
09:00 (UTC)",,,,,,,,,,,50,708,,,17.6,,46.5,,,,северный,6,,,1.0
1599566400,"Вторник, 8 сентября
12:00 (UTC)",,,,,0,,,,,,50,707,,,17.2,,51.8,,,,,2,,18.6,0.0
1599577200,"Вторник, 8 сентября
15:00 (UTC)",,,,,,,,,,,10,707,,,8.7,,89.1,,,,,0,,,0.0
1599588000,"Вторник, 8 сентября
18:00 (UTC)",,,,,,,,,,,10,707,,,7.0,,91.4,,,,,7,,,0.0
1599598800,"Вторник, 8 сентября
21:00 (UTC)",,,,,,,,,,,10,707,,,8.0,,89.0,,,,северо-западный,9,,,1.0
1599609600,"Среда, 9 сентября
00:00 (UTC)",,,,,0,,,,0,,50,708,,,8.0,,89.0,6.6,,,северо-восточный,9,,,1.0
1599620400,"Среда, 9 сентября
03:00 (UTC)",,,,,,,,,,,50,708,,,13.9,,64.0,,,,северо-западный,7,,,1.0
1599631200,"Среда, 9 сентября
06:00 (UTC)",,,,,,,,,,,50,707,,,16.9,,50.6,,,,северный,9,,,2.0
1599642000,"Среда, 9 сентября
09:00 (UTC)",,,,,,,,,,True,50,706,,,15.9,,54.7,,,,западный,10,,,4.0
1599652800,"Среда, 9 сентября
12:00 (UTC)",,,10.0,,1,,,True,,,50,707,,,11.4,,79.1,,,,,7,,17.6,0.0
1599663600,"Среда, 9 сентября
15:00 (UTC)",,,,,,,,,,,10,707,,,10.8,,79.0,,,,западный,10,,,2.0
1599674400,"Среда, 9 сентября
18:00 (UTC)",,,,,,,,True,,,10,707,,,9.7,,87.9,,,,юго-западный,10,,,1.0
1599685200,"Среда, 9 сентября
21:00 (UTC)",,,,,,,,,,True,10,707,,,8.8,,90.3,,,,западный,10,,,1.0
1599696000,"Четверг, 10 сентября
00:00 (UTC)",,,,,3,,,,5,True,50,708,,,8.0,,92.8,7.9,,,юго-западный,10,,,1.0
1599706800,"Четверг, 10 сентября
03:00 (UTC)",,,,,,,,,,,50,709,,,10.9,,58.6,,,True,северный,9,,,2.0
1599717600,"Четверг, 10 сентября
06:00 (UTC)",,,,,,,,,,,50,709,,,13.3,,49.6,,,True,северный,9,,,1.0
1599728400,"Четверг, 10 сентября
09:00 (UTC)",,,,,,,,,,,50,708,,,14.0,,45.8,,,,западный,9,,,2.0
1599739200,"Четверг, 10 сентября
12:00 (UTC)",,,,,менее 0.1,,,,,,50,708,,,12.8,,55.0,,,,северный,9,,15.5,1.0
1599750000,"Четверг, 10 сентября
15:00 (UTC)",,,,,,,,,,,10,709,,,9.8,,69.1,,,,,9,,,0.0
1599760800,"Четверг, 10 сентября
18:00 (UTC)",,,,,,,,,,,10,709,,,8.3,,73.8,,,,западный,9,,,1.0
1599771600,"Четверг, 10 сентября
21:00 (UTC)",,,,,,,,,,,10,710,,,8.0,,69.7,,,,северо-западный,10,,,1.0
1599782400,"Пятница, 11 сентября
00:00 (UTC)",,,,,0,,,,менее 0.1,,50,711,,,6.6,,70.9,6.2,,,юго-западный,9,,,2.0
1599793200,"Пятница, 11 сентября
03:00 (UTC)",,,,,,,,,,,50,711,,,9.3,,57.3,,,,северо-западный,9,,,2.0
1599804000,"Пятница, 11 сентября
06:00 (UTC)",,,,,,,,,,,50,711,,,14.8,,37.9,,,,северный,9,,,1.0
1599814800,"Пятница, 11 сентября
09:00 (UTC)",,,,,,,,,,,50,711,,,13.8,,33.7,,,True,северный,9,,,1.0
1599825600,"Пятница, 11 сентября
12:00 (UTC)",,,,,менее 0.1,,,,,,50,711,,,12.6,,38.1,,,True,северо-западный,9,,15.8,3.0
1599836400,"Пятница, 11 сентября
15:00 (UTC)",,,,,,,,,,,10,712,,,10.0,,46.6,,,,западный,9,,,1.0
1599847200,"Пятница, 11 сентября
18:00 (UTC)",,,,,,,,,,,10,713,,,9.5,,54.2,,,,северный,7,,,2.0
1599858000,"Пятница, 11 сентября
21:00 (UTC)",,,,,,,,,,,10,713,,,7.2,,66.1,,,,западный,7,,,1.0
1599868800,"Суббота, 12 сентября
00:00 (UTC)",,,,,0,,,,менее 0.1,,50,713,,,7.5,,67.6,6.0,,,юго-западный,7,,,1.0
1599879600,"Суббота, 12 сентября
03:00 (UTC)",,,,,,,,,,,50,714,,,12.0,,43.9,,,,северный,9,,,4.0
1599890400,"Суббота, 12 сентября
06:00 (UTC)",,,10.0,,,,,,,,50,713,,,12.6,,40.1,,,,северный,9,,,3.0
1599901200,"Суббота, 12 сентября
09:00 (UTC)",,,11.0,,,,,True,,,50,713,,,13.2,,43.3,,,,северный,9,,,4.0
1599912000,"Суббота, 12 сентября
12:00 (UTC)",,,10.0,,менее 0.1,,,,,,50,713,,,12.2,,47.6,,,True,северный,9,,15.5,2.0
1599922800,"Суббота, 12 сентября
15:00 (UTC)",,,,,,,,,,,10,713,,,9.5,,56.6,,,,южный,6,,,1.0
1599933600,"Суббота, 12 сентября
18:00 (UTC)",,,,,,,,,,,10,714,,,7.5,,63.4,,,,западный,2,,,2.0
1599944400,"Суббота, 12 сентября
21:00 (UTC)",,,,,,,,,,,10,714,,,2.7,,86.0,,,,,0,,,0.0
1599955200,"Воскресенье, 13 сентября
00:00 (UTC)",,,,,0,,,,менее 0.1,,50,714,,,2.7,,89.2,1.2,,,,9,,,0.0
1599966000,"Воскресенье, 13 сентября
03:00 (UTC)",,,,,,,,,,,50,714,,,6.5,,76.1,,,,восточный,7,,,1.0
1599976800,"Воскресенье, 13 сентября
06:00 (UTC)",,,,,,,,,,,50,713,,,12.2,,56.1,,,,юго-восточный,2,,,1.0
1599987600,"Воскресенье, 13 сентября
09:00 (UTC)",,,,,,,,,,,50,712,,,16.5,,33.3,,,,юго-западный,4,,,1.0
1599998400,"Воскресенье, 13 сентября
12:00 (UTC)",,,,,0,,,,,,50,711,,,14.8,,42.6,,,,,5,,17.5,0.0
1600009200,"Воскресенье, 13 сентября
15:00 (UTC)",,,,,,,,,,,10,712,,,7.8,,80.2,,,,северо-восточный,2,,,1.0
1600020000,"Воскресенье, 13 сентября
18:00 (UTC)",,,,,,,,,,,10,712,,,3.6,,91.2,,,,восточный,2,,,1.0
1600030800,"Воскресенье, 13 сентября
21:00 (UTC)",,,,,,,,,,,10,712,,,2.2,,91.1,,,,южный,2,,,1.0
1600041600,"Понедельник, 14 сентября
00:00 (UTC)",,,,,0,,,,0,,50,712,,,1.8,,94.4,1.4,,,,4,,,0.0
1600052400,"Понедельник, 14 сентября
03:00 (UTC)",,,,,,,,,,,50,712,,,9.4,,63.8,,,,южный,5,,,1.0
1600063200,"Понедельник, 14 сентября
06:00 (UTC)",,,,,,,,,,,50,711,,,15.4,,38.1,,,,западный,9,,,1.0
1600074000,"Понедельник, 14 сентября
09:00 (UTC)",,,,,,,,,,,50,709,,,18.1,,27.2,,,,северный,9,,,2.0
1600084800,"Понедельник, 14 сентября
12:00 (UTC)",,,,,0,,,,,,50,709,,,16.7,,41.6,,,,западный,7,,19.0,1.0
1600095600,"Понедельник, 14 сентября
15:00 (UTC)",,,,,,,,,,,10,709,,,9.5,,66.1,,,,восточный,0,,,1.0
1600106400,"Понедельник, 14 сентября
18:00 (UTC)",,,,,,,,,,,10,710,,,5.9,,83.4,,,,восточный,0,,,1.0
1600117200,"Понедельник, 14 сентября
21:00 (UTC)",,,,,,,,,,,10,710,,,3.1,,93.1,,,,,0,,,0.0
1600128000,"Вторник, 15 сентября
00:00 (UTC)",,,,,0,,,,0,,50,710,,,2.5,,93.1,1.6,,,,5,,,0.0
1600138800,"Вторник, 15 сентября
03:00 (UTC)",,,,,,,,,,,50,710,,,10.2,,62.2,,,,юго-восточный,4,,,1.0
1600149600,"Вторник, 15 сентября
06:00 (UTC)",,,,,,,,,,,50,708,,,17.4,,40.9,,,,юго-восточный,2,,,1.0
1600160400,"Вторник, 15 сентября
09:00 (UTC)",,,,,,,,,,,50,706,,,18.6,,32.7,,,,,5,,,0.0
1600171200,"Вторник, 15 сентября
12:00 (UTC)",,,,,0,,,,,,50,706,,,14.6,,36.5,,,,,5,,19.6,0.0
1600182000,"Вторник, 15 сентября
15:00 (UTC)",,,,,,,,,,,10,706,,,7.0,,79.5,,,,,0,,,0.0
1600192800,"Вторник, 15 сентября
18:00 (UTC)",,,,,,,,,,,10,707,,,3.6,,89.9,,,,,0,,,0.0
1600203600,"Вторник, 15 сентября
21:00 (UTC)",,,,,,,,,,,10,707,,,3.9,,91.9,,,,,0,,,0.0
1600214400,"Среда, 16 сентября
00:00 (UTC)",,,,,0,,,,0,,50,707,,,1.6,,96.5,1.6,,,,4,,,0.0
1600225200,"Среда, 16 сентября
03:00 (UTC)",,,,,,,,,,,50,707,,,11.1,,62.4,,,,восточный,4,,,1.0
1600236000,"Среда, 16 сентября
06:00 (UTC)",,,,,,,,,,,50,707,,,16.8,,47.9,,,,восточный,9,,,1.0
1600246800,"Среда, 16 сентября
09:00 (UTC)",,,,,,,,,,,50,706,,,21.0,,35.8,,,,западный,9,,,1.0
1600257600,"Среда, 16 сентября
12:00 (UTC)",,,,,0,,,,,,50,706,,,17.0,,46.3,,,,,9,,21.6,0.0
1600268400,"Среда, 16 сентября
15:00 (UTC)",,,,,,,,,,,10,706,,,9.1,,72.4,,,,,7,,,0.0
1600290000,"Среда, 16 сентября
21:00 (UTC)",,,,,,,,,,,10,707,,,5.0,,88.8,,,,,0,,,0.0
1600300800,"Четверг, 17 сентября
00:00 (UTC)",,,,,0,,,,0,,50,708,,,3.6,,93.2,2.9,,,,0,,,0.0
1600311600,"Четверг, 17 сентября
03:00 (UTC)",,,,,,,,,,,50,708,,,13.0,,51.0,,,,западный,4,,,1.0
1600322400,"Четверг, 17 сентября
06:00 (UTC)",,,,,,,,,,,50,707,,,20.2,,35.8,,,,южный,7,,,1.0
1600333200,"Четверг, 17 сентября
09:00 (UTC)",,,,,,,,,,,50,705,,,22.2,,29.6,,,,северо-восточный,7,,,1.0
1600344000,"Четверг, 17 сентября
12:00 (UTC)",,,,,0,,,,,,50,705,,,18.3,,49.3,,,,,2,,23.3,0.0
1600354800,"Четверг, 17 сентября
15:00 (UTC)",,,,,,,,,,,10,705,,,9.2,,77.6,,,,северо-восточный,2,,,1.0
1600365600,"Четверг, 17 сентября
18:00 (UTC)",,,,,,,,,,,10,705,,,9.1,,70.9,,,,восточный,0,,,1.0
1600376400,"Четверг, 17 сентября
21:00 (UTC)",,,,,,,,,,,10,705,,,6.9,,82.3,,,,северо-восточный,4,,,1.0
1600387200,"Пятница, 18 сентября
00:00 (UTC)",,,,,0,,,,0,,50,705,,,5.2,,87.5,5.1,,,,9,,,0.0
1600398000,"Пятница, 18 сентября
03:00 (UTC)",,,,,,,,,,,50,705,,,13.4,,56.8,,,,,9,,,0.0
1600408800,"Пятница, 18 сентября
06:00 (UTC)",,,,,,,,,,,50,703,,,21.4,,33.5,,,,южный,9,,,1.0
1600419600,"Пятница, 18 сентября
09:00 (UTC)",,,,,,,,,,,50,702,,,26.4,,19.0,,,,восточный,9,,,1.0
1600430400,"Пятница, 18 сентября
12:00 (UTC)",,,,,0,,,,,,50,702,,,20.0,,43.1,,,,южный,9,,26.6,1.0
1600441200,"Пятница, 18 сентября
15:00 (UTC)",,,,,,,,,,,10,703,,,18.1,,45.7,,,,западный,10,,,3.0
1600452000,"Пятница, 18 сентября
18:00 (UTC)",,,13.0,,,,,,,,10,707,,,13.2,,48.2,,,,северо-западный,10,,,3.0
1600462800,"Пятница, 18 сентября
21:00 (UTC)",,,12.0,,,,,,,True,10,710,,,8.8,,87.9,,,,западный,10,,,2.0
1600473600,"Суббота, 19 сентября
00:00 (UTC)",,,,,3,,,True,3,,50,711,,,8.4,,91.5,8.1,,,юго-западный,9,,,1.0
1600484400,"Суббота, 19 сентября
03:00 (UTC)",,,,,,,,,,,50,712,,,11.4,,72.3,,,,,7,,,0.0
1600495200,"Суббота, 19 сентября
06:00 (UTC)",,,,,,,,,,,50,712,,,14.7,,45.0,,,,южный,7,,,1.0
1600506000,"Суббота, 19 сентября
09:00 (UTC)",,,,,,,,,,,50,712,,,12.3,,70.5,,,,южный,9,,,1.0
1600516800,"Суббота, 19 сентября
12:00 (UTC)",,,,,1,,,,,,50,713,,,11.4,,73.3,,,True,,7,,16.6,0.0
1600527600,"Суббота, 19 сентября
15:00 (UTC)",,,,,,,,,,,10,714,,,8.9,,82.0,,,True,южный,10,,,2.0
1600538400,"Суббота, 19 сентября
18:00 (UTC)",,,,,,,,,,,10,715,,,7.9,,88.4,,,True,,10,,,0.0
1600549200,"Суббота, 19 сентября
21:00 (UTC)",,,,,,,,,,,10,715,,,7.2,,88.3,,,,юго-восточный,9,,,1.0
1600560000,"Воскресенье, 20 сентября
00:00 (UTC)",,,,,0.5,,,,2,,50,716,,,7.0,,89.5,6.8,,,северо-восточный,9,,,1.0
1600570800,"Воскресенье, 20 сентября
03:00 (UTC)",,,,,,,,,,,50,716,,,11.2,,66.1,,,,восточный,7,,,1.0
1600581600,"Воскресенье, 20 сентября
06:00 (UTC)",,,,,,,,,,,50,715,,,16.1,,45.7,,,,южный,9,,,1.0
1600592400,"Воскресенье, 20 сентября
09:00 (UTC)",,,,,,,,,,,50,714,,,18.1,,41.4,,,,юго-восточный,5,,,1.0
1600603200,"Воскресенье, 20 сентября
12:00 (UTC)",,,,,0,,,,,,50,713,,,14.6,,50.7,,,,восточный,6,,18.2,1.0
1600614000,"Воскресенье, 20 сентября
15:00 (UTC)",,,,,,,,,,,10,714,,,9.9,,73.1,,,,северный,0,,,2.0
1600624800,"Воскресенье, 20 сентября
18:00 (UTC)",,,,,,,,,,,10,714,,,9.2,,72.4,,,,,1,,,0.0
1600635600,"Воскресенье, 20 сентября
21:00 (UTC)",,,,,,,,,,,10,713,,,5.3,,87.5,,,,,2,,,0.0
1600646400,"Понедельник, 21 сентября
00:00 (UTC)",,,,,0,,,,0,,50,713,,,3.3,,93.2,2.9,,,,5,,,0.0
